,year,month,day,hour,latitude,longitude,imma_version,attm_count,time_indicator,latlong_indicator,ship_course,ship_speed,national_source_indicator,id_indicator,callsign,country_code,wind_direction_indicator,wind_direction_true,wind_speed_indicator,wind_speed,visibility_indicator,visibility,present_weather,past_weather,sea_level_pressure,characteristic_of_ppp,amt_pressure_tend,indicator_for_temp,air_temperature,wbt_indicator,wetbulb_temperature,dpt_indicator,dewpoint_temperature,sst_measurement_method,sea_surface_temp,total_cloud_amount,lower_cloud_amount,low_cloud_type,cloud_height_indicator,cloud_height,middle_cloud_type,high_cloud_type,wave_direction,wave_period,wave_height,swell_direction,swell_period,swell_height,box_system_indicator,ten_degree_box_number,one_degree_box_number,deck,source_id,platform_type,dup_status,dup_check,track_check,pressure_bias,wave_period_indicator,swell_period_indicator,second_country_code,adaptive_qc_flags,nightday_flag,trimming_flags,ncdc_qc_flags,external,landlocked_flag,source_exclusion_flags,unique_report_id,release_no_primary,release_no_secondary,release_no_tertiary,release_status_indicator,intermediate_reject_flag,timestamp
65,2017,4,21,4.0,-31.1,92.5,1,4,0.0,0,2.0,4.0,,1,DIGW,,0,140.0,4,6.7,,97,2,0,1024.0,1,1.0,0.0,20.2,0,18.0,,16.8,3.0,20.2,3,2.0,1,,4,6,6,,10,1.0,20,15,5.0,,439,12,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NG7GVP,3,0,1,0,1,2017-04-21 04:00:00+00:00
66,2017,3,17,18.0,37.3,-40.4,1,4,0.0,0,2.0,2.0,,1,DKQH,,0,220.0,3,7.7,,98,2,2,1029.8,8,1.0,0.0,18.8,0,15.0,,12.5,0.0,18.5,8,5.0,7,,4,1,A,,1,0.5,20,4,1.5,,209,70,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NBUYIL,3,0,1,0,1,2017-03-17 18:00:00+00:00
67,2017,6,2,10.0,30.0,124.8,1,4,0.0,0,1.0,3.0,,1,DNDD,,0,40.0,4,6.2,,97,2,0,1004.0,2,1.5,0.0,25.0,0,23.0,,22.0,1.0,25.0,4,2.0,0,,9,1,7,,2,1.0,17,5,1.5,,190,4,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NLN2PJ,3,0,1,0,1,2017-06-02 10:00:00+00:00
68,2017,4,28,13.0,39.7,152.6,1,4,0.0,0,1.0,4.0,,1,DNDD,,0,280.0,4,7.7,,97,2,1,1011.0,4,0.0,0.0,12.0,0,10.0,,7.9,1.0,13.0,4,2.0,4,,5,4,1,,10,1.0,14,10,2.0,,193,92,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,NH5OYF,3,0,1,0,1,2017-04-28 13:00:00+00:00
69,2017,3,20,20.0,53.8,179.0,1,4,0.0,0,6.0,3.0,,1,DNDD,,0,130.0,4,13.4,,96,10,2,1006.0,4,0.0,0.0,6.0,0,5.5,,4.8,1.0,8.0,8,,6,,A,A,A,,5,2.0,14,7,2.0,,123,39,992,114,5,1,2.0,,,,,,,2,511111,11111111111111,,,,NC8ZZ2,3,0,1,0,1,2017-03-20 20:00:00+00:00
70,2017,7,1,21.0,20.2,70.0,1,4,0.0,0,7.0,3.0,,1,DNDD,,0,250.0,4,17.0,,96,10,2,1000.0,7,2.0,0.0,29.0,0,27.0,,26.3,1.0,28.0,6,4.0,6,,1,7,4,,4,2.0,32,4,3.0,,221,0,992,114,5,1,2.0,,,,,,,1,113111,11111111111111,,,,NPGY2U,3,0,1,0,1,2017-07-01 21:00:00+00:00
71,2017,4,30,11.0,43.8,171.1,1,4,0.0,0,2.0,4.0,,1,DNDD,,0,300.0,4,5.1,,97,2,2,1014.0,8,1.0,0.0,6.0,0,6.0,,6.0,1.0,8.0,5,2.0,6,,6,4,8,,10,1.0,31,10,2.5,,159,31,992,114,5,1,2.0,,,,,,,1,111113,11111111111111,,,,NHEIW7,3,0,1,0,1,2017-04-30 11:00:00+00:00
72,2017,8,10,6.0,44.2,-64.0,1,4,0.0,0,5.0,1.0,1.0,1,GHJV,,0,220.0,4,8.2,,98,3,1,1023.2,2,9.5,0.0,16.9,0,16.2,,15.7,0.0,18.0,5,5.0,1,,2,A,A,,3,1.0,19,6,1.5,,171,44,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,NUICSW,3,0,1,0,1,2017-08-10 06:00:00+00:00
73,2017,8,30,14.0,36.2,-52.4,1,4,0.0,0,3.0,2.0,1.0,1,GHJV,,0,30.0,4,3.6,,97,2,2,1018.0,2,0.2,0.0,26.0,0,22.0,,19.9,0.0,27.2,7,6.0,4,,5,7,A,,1,0.5,35,7,2.0,,208,62,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NX2SZU,3,0,1,0,1,2017-08-30 14:00:00+00:00
74,2017,8,27,14.0,41.6,-62.6,1,4,0.0,0,3.0,2.0,1.0,1,GHJV,,0,320.0,4,3.6,,98,2,0,1024.6,2,0.1,0.0,21.0,0,15.5,,11.1,0.0,24.1,3,2.0,1,,6,1,0,,0,0.0,32,4,0.5,,171,12,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NWP39Y,3,0,1,0,1,2017-08-27 14:00:00+00:00
75,2017,3,9,12.0,27.2,-79.4,1,4,0.0,0,8.0,4.0,,1,H3GR,,0,280.0,4,6.7,,97,16,2,1023.0,4,0.0,0.0,22.0,0,20.0,,19.0,3.0,24.0,7,5.0,4,,5,7,7,,3,0.5,32,5,1.5,,242,79,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NATU8G,3,0,1,0,1,2017-03-09 12:00:00+00:00
76,2017,3,20,18.0,28.0,-77.3,1,4,0.0,0,3.0,3.0,,1,H3GR,,0,350.0,4,5.1,,98,1,1,1020.0,7,2.0,0.0,21.0,0,16.0,,12.8,3.0,21.0,7,4.0,1,,6,8,9,,5,1.0,35,7,2.5,,242,87,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NC8N4T,3,0,1,0,1,2017-03-20 18:00:00+00:00
77,2017,3,28,6.0,27.6,-78.5,1,4,0.0,0,8.0,3.0,,1,H3GR,,0,110.0,4,11.3,,98,25,1,1016.0,4,0.0,0.0,21.0,0,19.0,,18.0,3.0,23.0,4,2.0,4,,6,4,A,,5,1.0,5,6,2.0,,242,78,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,ND6O8U,3,0,1,0,1,2017-03-28 06:00:00+00:00
78,2017,6,11,4.0,22.5,-86.5,1,4,0.0,0,8.0,5.0,,1,H3GS,,0,130.0,4,11.8,,98,2,2,1015.0,4,0.0,0.0,25.0,0,23.0,,22.0,1.0,27.0,4,2.0,0,,7,4,2,,12,2.0,9,12,2.0,,241,26,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,NMS42Q,3,0,1,0,1,2017-06-11 04:00:00+00:00
79,2017,1,13,0.0,16.5,-86.8,1,4,0.0,0,8.0,4.0,,1,H3VU,,0,80.0,4,12.9,,98,2,2,1015.6,8,0.7,0.0,26.0,0,21.0,,18.2,1.0,27.0,4,4.0,2,,0,6,A,,6,1.0,4,6,1.0,,277,66,992,114,5,1,2.0,,,,,,,1,112111,11111111111111,,,,N3SX1V,3,0,1,0,1,2017-01-13 00:00:00+00:00
80,2017,1,31,0.0,22.7,-85.7,1,4,0.0,0,8.0,3.0,,1,H3VU,,0,340.0,4,7.2,,98,2,2,1021.9,7,0.3,0.0,22.0,0,18.0,,15.4,1.0,27.0,6,5.0,3,,0,9,4,,7,1.5,36,6,2.0,,241,25,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,N63O9T,3,0,1,0,1,2017-01-31 00:00:00+00:00
81,2017,7,12,6.0,44.7,177.8,1,4,0.0,0,2.0,4.0,,1,H9LA,,0,200.0,4,7.2,,97,3,4,1008.1,2,2.8,0.0,12.0,0,11.0,,10.2,1.0,8.0,7,4.0,3,,7,4,6,,1,1.0,23,1,0.5,,159,47,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NQSJMR,3,0,1,0,1,2017-07-12 06:00:00+00:00
82,2017,1,31,6.0,3.7,-47.5,1,4,0.0,0,7.0,4.0,,1,H9TE,,0,50.0,4,9.8,,97,51,5,1013.0,4,0.0,3.0,26.0,0,25.0,,25.0,1.0,26.0,8,8.0,7,,3,4,2,,2,1.0,6,4,2.0,,317,37,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,N64U1P,3,0,1,0,1,2017-01-31 06:00:00+00:00
83,2017,3,30,8.0,9.9,111.1,1,4,0.0,0,1.0,3.0,,1,HPOP,,0,90.0,3,11.3,,97,3,2,1009.7,7,2.0,0.0,27.0,0,26.0,,25.6,,28.0,6,,A,,A,6,A,,12,2.0,5,12,2.5,,297,91,992,114,5,1,2.0,,,,,,,2,112111,11111111111111,,,,NDFZLO,3,0,1,0,1,2017-03-30 08:00:00+00:00
84,2017,3,13,10.0,-20.2,54.9,1,4,0.0,0,2.0,3.0,,1,HPOP,,0,270.0,3,10.3,,98,3,2,1006.9,4,0.0,0.0,31.0,0,28.0,,26.9,,30.0,7,,A,,A,6,8,,15,2.0,27,15,3.0,,399,4,992,114,5,1,2.0,,,,,,,2,355111,11111111111111,,,,NBBL8H,3,0,1,0,1,2017-03-13 10:00:00+00:00
85,2017,2,16,7.0,-13.0,-38.6,1,4,0.0,0,0.0,0.0,,1,HPOP,,0,140.0,3,8.2,,97,3,2,1013.9,7,2.0,0.0,25.0,0,23.0,,22.0,,28.0,6,,A,,A,9,5,,14,1.5,14,14,1.5,,390,38,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,N85GIE,3,0,1,0,1,2017-02-16 07:00:00+00:00
86,2017,5,3,17.0,2.5,105.0,1,4,0.0,0,4.0,3.0,,1,HPOP,,0,150.0,3,7.2,,98,3,1,1010.7,4,0.0,0.0,29.0,0,27.0,,26.2,,,4,,2,,4,A,A,,10,0.5,15,10,2.0,,296,25,992,114,5,1,2.0,,,,,,,1,611111,11111111111111,,,,NHTO5O,3,0,1,0,1,2017-05-03 17:00:00+00:00
87,2017,6,24,12.0,26.2,-78.7,1,4,0.0,0,6.0,2.0,,1,HPYE,,0,140.0,4,7.7,,98,13,2,1016.0,4,0.0,0.0,27.6,0,22.0,,19.0,1.0,29.1,3,,1,,6,4,4,,8,0.5,14,8,0.5,,242,68,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NOII5V,3,0,1,0,1,2017-06-24 12:00:00+00:00
88,2017,2,27,11.0,20.8,-83.6,1,4,0.0,0,7.0,3.0,,1,J8NZ,,0,340.0,4,5.7,,98,2,1,1016.6,1,0.6,0.0,26.1,0,23.6,,22.4,1.0,23.8,2,2.0,1,,4,4,5,,2,2.0,35,2,2.0,,241,3,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,N9K1WG,3,0,1,0,1,2017-02-27 11:00:00+00:00
89,2017,7,14,0.0,20.5,-83.2,1,4,0.0,0,3.0,3.0,,1,J8NZ,,0,110.0,4,3.6,,98,2,2,1015.6,6,0.6,0.0,30.0,0,26.1,,24.5,1.0,27.0,3,3.0,1,,5,4,5,,2,1.0,11,2,1.0,,241,3,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NR0Q5M,3,0,1,0,1,2017-07-14 00:00:00+00:00
90,2017,6,20,11.0,23.6,-82.5,1,4,0.0,0,1.0,3.0,,1,J8NZ,,0,90.0,4,8.7,,97,1,2,1011.8,2,1.0,0.0,28.2,0,26.0,,25.1,1.0,26.0,4,,6,,2,7,8,,2,2.0,9,2,2.0,,241,32,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NNZJMY,3,0,1,0,1,2017-06-20 11:00:00+00:00
91,2017,4,12,0.0,17.9,-65.6,1,4,0.0,0,6.0,3.0,,1,J8PB,,0,90.0,4,6.2,,97,2,2,1012.5,3,0.5,0.0,24.0,0,21.0,,19.4,1.0,26.7,6,3.0,5,,4,6,9,,1,0.5,14,2,1.0,,279,75,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,NF0ZXY,3,0,1,0,1,2017-04-12 00:00:00+00:00
92,2017,3,9,21.0,18.1,-69.0,1,4,0.0,0,2.0,2.0,,1,J8PB,,0,110.0,4,8.2,,97,1,1,1015.0,8,0.2,0.0,26.0,0,22.0,,19.9,1.0,25.2,3,3.0,4,,4,0,0,,3,1.5,13,4,2.5,,279,89,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NAVJ9U,3,0,1,0,1,2017-03-09 21:00:00+00:00
93,2017,4,1,0.0,17.8,-64.9,1,4,0.0,0,8.0,2.0,,1,J8PB,,0,50.0,4,9.3,,97,2,2,1016.0,3,1.0,0.0,23.0,0,20.0,,18.3,1.0,25.0,5,3.0,8,,4,8,8,,1,0.5,7,3,1.5,,279,74,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,NDNHPL,3,0,1,0,1,2017-04-01 00:00:00+00:00
94,2017,6,14,9.0,19.6,-67.1,1,4,0.0,0,7.0,3.0,,1,J8PD,,0,140.0,3,6.2,,98,2,1,1016.4,2,0.9,0.0,26.0,0,25.0,,24.6,1.0,29.0,5,4.0,4,,6,6,0,,3,1.0,12,9,3.0,,279,97,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,NN73U9,3,0,1,0,1,2017-06-14 09:00:00+00:00
95,2017,5,15,0.0,29.0,132.2,1,4,2.0,0,8.0,3.0,,1,JCIR,,0,330.0,4,7.7,,98,2,2,1012.6,1,0.7,0.0,22.0,0,20.0,,19.0,1.0,24.0,3,0.0,0,,8,4,5,,4,0.5,33,7,1.0,,227,92,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NJ9GN8,3,0,1,0,1,2017-05-15 00:00:00+00:00
96,2017,6,14,0.0,41.0,-52.6,1,4,0.0,0,2.0,4.0,,1,JFRO,,0,250.0,4,10.3,,97,3,1,1010.8,4,0.0,0.0,23.0,0,22.0,,21.6,1.0,21.0,6,6.0,4,,4,A,A,,2,1.0,25,6,1.0,,172,12,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,NN5C4I,3,0,1,0,1,2017-06-14 00:00:00+00:00
97,2017,5,31,18.0,16.9,-75.6,1,4,0.0,0,8.0,3.0,,1,JFRO,,0,90.0,4,6.7,,97,3,0,1015.8,3,1.0,0.0,29.0,0,27.0,,26.3,1.0,29.0,8,3.0,1,,4,0,7,,2,1.0,9,6,1.0,,278,65,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NLFBRV,3,0,1,0,1,2017-05-31 18:00:00+00:00
98,2017,4,29,9.0,31.6,137.1,1,4,0.0,0,3.0,4.0,,1,JFRO,,0,250.0,4,9.3,,97,2,0,1007.8,4,0.0,0.0,21.0,0,17.0,,14.7,1.0,22.1,0,0.0,0,,9,0,0,,2,1.0,25,7,1.0,,191,17,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NH9IRM,3,0,1,0,1,2017-04-29 09:00:00+00:00
99,2017,7,23,3.0,12.6,116.1,1,4,0.0,0,1.0,3.0,,1,JFRO,,0,210.0,4,7.7,,97,2,2,1007.8,0,1.0,0.0,28.0,0,26.0,,25.3,1.0,29.9,8,4.0,5,,5,1,0,,2,0.5,23,8,1.0,,261,26,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NS6UZW,3,0,1,0,1,2017-07-23 03:00:00+00:00
100,2017,7,28,8.75,28.6,135.7,1,4,2.0,0,4.0,3.0,,1,JFYD,,0,10.0,4,6.7,,98,3,1,1006.4,6,0.2,0.0,28.0,0,26.0,,25.3,1.0,29.5,5,5.0,1,,5,3,2,,4,0.5,5,4,2.5,,227,85,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NSV0AJ,3,0,1,0,1,2017-07-28 08:45:00+00:00
101,2017,6,26,23.75,10.7,129.5,1,4,2.0,0,4.0,2.0,,1,JFYD,,0,150.0,4,1.0,,98,15,0,1010.4,2,1.0,0.0,29.0,0,26.0,,24.4,1.0,30.6,2,1.0,3,,4,4,2,,0,0.0,9,7,0.5,,262,9,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NOU4ZS,3,0,1,0,1,2017-06-26 23:45:00+00:00
102,2017,1,28,3.0,11.6,129.9,1,4,2.0,0,8.0,3.0,,1,JFYD,,0,40.0,4,12.3,,97,21,2,1010.4,0,0.0,0.0,25.0,0,24.0,,23.6,1.0,28.3,8,8.0,7,,4,A,A,,6,4.0,5,5,4.5,,262,19,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,N5QJI9,3,0,1,0,1,2017-01-28 03:00:00+00:00
103,2017,2,2,6.0,42.4,-51.5,1,4,0.0,0,6.0,4.0,1.0,1,KABL,,0,250.0,4,6.2,,99,2,1,1013.9,7,2.8,0.0,8.0,0,7.0,,5.8,1.0,14.0,5,5.0,4,,5,4,0,,10,2.0,25,12,4.0,,172,21,992,114,5,1,2.0,,,,,,,1,311111,11111111111111,,,,N6DY2D,3,0,1,0,1,2017-02-02 06:00:00+00:00
104,2017,2,5,17.0,39.7,-54.3,1,4,0.0,0,2.0,4.0,1.0,1,KABP,,0,320.0,4,11.8,,98,2,2,1021.8,7,0.9,0.0,8.1,0,6.0,,3.2,1.0,20.3,6,5.0,2,,5,0,4,,7,4.0,35,8,4.0,,208,94,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,N6TS4F,3,0,1,0,1,2017-02-05 17:00:00+00:00
105,2017,8,25,0.0,25.1,-85.6,1,4,0.0,0,7.0,3.0,1.0,1,KABP,,0,110.0,4,2.6,,98,3,2,1010.9,7,0.1,0.0,29.0,0,26.0,,24.8,1.0,30.9,7,7.0,4,,5,7,0,,2,0.0,9,3,0.5,,241,55,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NWD7OS,3,0,1,0,1,2017-08-25 00:00:00+00:00
106,2017,1,5,6.0,48.8,-29.8,1,4,0.0,0,2.0,4.0,1.0,1,KABP,,0,270.0,4,7.2,,98,3,0,1009.2,2,0.7,0.0,10.0,0,9.5,,9.0,1.0,11.7,7,6.0,1,,4,4,2,,10,1.0,21,12,1.0,,175,89,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,N2TIM9,3,0,1,0,1,2017-01-05 06:00:00+00:00
107,2017,3,7,18.0,24.2,-81.9,1,4,0.0,0,2.0,5.0,1.0,1,KABP,,0,100.0,4,10.8,,98,15,2,1022.9,7,0.7,0.0,24.4,0,20.1,,17.6,1.0,24.7,5,4.0,2,,5,0,8,,4,2.5,9,8,3.0,,241,41,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NALV6X,3,0,1,0,1,2017-03-07 18:00:00+00:00
108,2017,5,17,19.0,26.6,-79.7,1,4,0.0,0,8.0,5.0,1.0,1,KABP,,0,100.0,4,10.3,,98,2,1,1018.8,3,0.6,0.0,29.9,0,26.9,,25.7,1.0,27.9,4,2.0,2,,4,1,A,,5,2.0,9,6,2.0,,242,69,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NJMIX9,3,0,1,0,1,2017-05-17 19:00:00+00:00
109,2017,2,12,6.0,46.6,161.0,1,4,0.0,0,1.0,2.0,,1,KFMV,,0,80.0,4,12.9,,97,11,4,994.5,2,1.5,0.0,3.0,0,2.0,,0.3,1.0,2.0,8,8.0,7,,3,A,A,,3,2.5,3,7,7.0,,158,61,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,N7N50T,3,0,1,0,1,2017-02-12 06:00:00+00:00
110,2017,6,23,6.0,23.1,130.1,1,4,0.0,0,7.0,4.0,,1,KFMV,,0,120.0,4,2.6,,98,2,0,1010.7,8,1.0,0.0,29.4,0,26.7,,25.6,1.0,28.0,2,1.0,1,,4,0,7,,4,0.5,9,6,1.5,,227,30,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NOCMSP,3,0,1,0,1,2017-06-23 06:00:00+00:00
111,2017,1,12,0.0,36.2,-32.6,1,4,0.0,0,2.0,3.0,,1,KGSU,,0,120.0,4,14.4,,98,7,5,1024.0,4,0.0,0.0,17.0,0,16.0,,15.3,1.0,15.0,7,3.0,7,,2,2,A,,5,2.0,11,8,3.0,,210,62,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,N3OBUS,3,0,1,0,1,2017-01-12 00:00:00+00:00
112,2017,8,18,22.0,54.3,-137.0,1,4,0.0,0,7.0,4.0,,1,KGTX,,0,250.0,4,10.8,,98,2,1,1016.7,2,1.0,0.0,16.7,0,13.9,,12.0,0.0,14.4,4,4.0,2,,5,A,A,,5,1.5,27,5,2.5,,128,47,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NVL592,3,0,1,0,1,2017-08-18 22:00:00+00:00
113,2017,8,24,18.0,49.2,-126.7,1,4,0.0,0,3.0,4.0,,1,KGTX,,0,310.0,4,2.6,,97,2,2,1018.9,2,1.8,0.0,17.2,0,13.9,,11.6,0.0,15.0,8,8.0,9,,3,2,A,,2,0.5,25,12,1.0,,165,96,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NWC106,3,0,1,0,1,2017-08-24 18:00:00+00:00
114,2017,7,25,6.0,50.7,-132.7,1,4,0.0,0,3.0,4.0,,1,KGTX,,0,280.0,4,7.7,,97,2,5,1021.8,0,0.0,0.0,14.4,0,12.8,,11.6,0.0,14.4,8,5.0,6,,3,2,A,,5,1.0,28,8,1.0,,128,2,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,NSGMHS,3,0,1,0,1,2017-07-25 06:00:00+00:00
115,2017,8,28,18.0,57.9,-147.1,1,4,0.0,0,7.0,4.0,,1,KGTX,,0,90.0,4,17.0,,96,51,5,1006.8,7,3.7,0.0,12.8,0,11.7,,10.8,0.0,13.9,8,8.0,6,,3,2,A,,5,3.5,14,8,2.0,,127,77,992,114,5,1,2.0,,,,,,,2,112111,11111111111111,,,,NWUERN,3,0,1,0,1,2017-08-28 18:00:00+00:00
116,2017,2,6,6.0,53.0,-146.5,1,4,0.0,0,2.0,4.0,,1,KGTX,,0,330.0,4,4.6,,98,3,2,1014.0,2,2.7,0.0,6.1,0,4.4,,2.3,1.0,5.0,6,6.0,5,,6,A,A,,3,0.5,9,10,1.5,,127,36,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,N6W8RQ,3,0,1,0,1,2017-02-06 06:00:00+00:00
117,2017,5,26,6.0,54.1,-162.3,1,4,0.0,0,6.0,4.0,,1,KGTY,,0,200.0,4,11.8,,97,58,5,1015.7,7,2.7,0.0,3.9,0,3.3,,2.6,1.0,5.0,8,8.0,6,,3,A,A,,7,2.0,20,11,2.5,,125,42,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NKPYMT,3,0,1,0,1,2017-05-26 06:00:00+00:00
118,2017,5,20,18.0,58.0,-147.6,1,4,0.0,0,7.0,4.0,,1,KGTZ,,0,100.0,3,7.2,,97,51,5,1007.0,7,2.0,0.0,5.6,0,5.6,,5.6,1.0,6.7,8,8.0,6,,3,A,A,,4,1.0,18,6,1.5,,127,87,992,114,5,1,2.0,,,,,,,2,111113,11111111111111,,,,NK0AIE,3,0,1,0,1,2017-05-20 18:00:00+00:00
119,2017,3,5,0.0,49.9,-128.2,1,4,0.0,0,7.0,4.0,,1,KGTZ,,0,120.0,3,9.3,,98,2,2,1003.2,6,1.9,0.0,4.4,0,3.3,,1.9,1.0,8.3,8,8.0,4,,5,2,A,,6,1.0,30,8,2.5,,165,98,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NA9BLZ,3,0,1,0,1,2017-03-05 00:00:00+00:00
120,2017,7,15,18.0,53.5,-162.2,1,4,0.0,0,2.0,4.0,,1,KGTZ,,0,310.0,4,4.6,,97,2,2,1019.4,4,0.0,0.0,10.6,0,10.0,,9.5,1.0,11.1,8,8.0,6,,4,A,A,,2,0.5,23,3,1.0,,125,32,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NR8RD4,3,0,1,0,1,2017-07-15 18:00:00+00:00
121,2017,1,13,6.0,51.3,-130.9,1,4,0.0,0,7.0,4.0,,1,KGTZ,,0,200.0,4,6.7,,98,50,5,1021.6,6,1.0,0.0,6.1,0,5.0,,3.7,1.0,8.3,7,4.0,2,,3,4,A,,2,0.5,22,4,1.0,,128,10,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,N3TVO2,3,0,1,0,1,2017-01-13 06:00:00+00:00
122,2017,2,3,0.0,50.2,-128.7,1,4,0.0,0,7.0,4.0,,1,KGTZ,,0,20.0,3,5.1,,98,2,1,1012.1,7,3.7,0.0,5.6,0,3.3,,0.2,1.0,7.8,3,2.0,A,,5,1,7,,4,0.5,16,8,2.0,,129,8,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,N6HEMG,3,0,1,0,1,2017-02-03 00:00:00+00:00
123,2017,7,16,6.0,53.5,-155.8,1,4,0.0,0,2.0,4.0,,1,KGTZ,,0,310.0,4,9.3,,98,2,2,1018.2,7,0.3,0.0,12.2,0,11.1,,10.2,1.0,11.7,8,8.0,6,,3,A,A,,2,0.5,26,3,1.0,,126,35,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NRB1V2,3,0,1,0,1,2017-07-16 06:00:00+00:00
124,2017,5,20,6.0,56.1,-141.4,1,4,0.0,0,7.0,4.0,,1,KGTZ,,0,160.0,3,8.2,,98,2,2,1014.1,7,1.3,0.0,10.6,0,7.8,,4.9,1.0,7.8,8,8.0,5,,4,A,A,,3,1.0,24,5,2.0,,127,61,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,NJXYC0,3,0,1,0,1,2017-05-20 06:00:00+00:00
125,2017,7,26,21.0,32.3,-16.8,1,4,0.0,0,7.0,3.0,,1,KKFW,,0,30.0,4,9.3,,98,1,1,1018.0,4,0.0,0.0,21.0,0,20.0,,19.4,1.0,22.4,3,3.0,7,,2,A,A,,3,1.5,1,3,2.0,,212,26,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,NSO5P0,3,0,1,0,1,2017-07-26 21:00:00+00:00
126,2017,6,29,12.0,40.2,2.8,1,4,0.0,0,1.0,2.0,,1,KKFW,,0,320.0,3,10.3,,98,1,0,1010.0,1,1.1,0.0,23.0,0,18.0,,14.6,1.0,25.0,1,1.0,2,,3,4,0,,3,1.0,33,7,2.5,,178,2,992,114,5,1,2.0,,,,,,,2,311111,11111111111111,,,,NP5UUA,3,0,1,0,1,2017-06-29 12:00:00+00:00
127,2017,5,17,6.0,24.6,-84.3,1,4,0.0,0,7.0,3.0,,1,KKFW,,0,110.0,4,10.3,,97,2,0,1013.0,6,1.0,3.0,26.0,0,26.0,,23.0,1.0,28.3,3,3.0,8,,5,A,A,,2,0.5,11,2,0.5,,241,44,992,114,5,1,2.0,,,,,,,1,111111,11111111111111,,,,NJK044,3,0,1,0,1,2017-05-17 06:00:00+00:00
128,2017,5,27,16.0,25.7,-59.9,1,4,0.0,0,2.0,3.0,,1,KKFW,,0,120.0,4,5.7,,98,1,5,1019.8,6,1.0,0.0,27.0,0,22.5,,20.2,1.0,26.0,3,3.0,3,,7,8,1,,4,0.5,12,10,2.0,,244,59,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NKWLEL,3,0,1,0,1,2017-05-27 16:00:00+00:00
129,2017,5,24,21.0,24.9,-77.9,1,4,0.0,0,2.0,4.0,,1,KKFW,,0,170.0,4,9.3,,98,3,2,1010.5,4,0.0,0.0,29.2,0,26.5,,25.4,1.0,28.3,6,6.0,1,,5,0,2,,5,1.0,18,8,1.0,,242,47,992,114,5,1,2.0,,,,,,,2,111111,11111111111111,,,,NKJLD6,3,0,1,0,1,2017-05-24 21:00:00+00:00
